,satellite,annotation,image,mask1,num_fire_pixels,category,set,fold
20143,landsat,manual,LC08_L1TP_193029_20200914_20200914_01_RT_p00412.tif,LC08_L1TP_193029_20200914_20200914_01_RT_v1_p00412.tif,0,landsat_no-fire,test,4
20144,landsat,manual,LC08_L1TP_157012_20200918_20200918_01_RT_p00519.tif,LC08_L1TP_157012_20200918_20200918_01_RT_v1_p00519.tif,0,landsat_no-fire,test,4
20145,landsat,manual,LC08_L1TP_025033_20200921_20200921_01_RT_p00197.tif,LC08_L1TP_025033_20200921_20200921_01_RT_v1_p00197.tif,0,landsat_no-fire,test,4
20146,landsat,manual,LC08_L1TP_134039_20200901_20200901_01_RT_p00250.tif,LC08_L1TP_134039_20200901_20200901_01_RT_v1_p00250.tif,0,landsat_no-fire,test,4
20147,landsat,manual,LC08_L1TP_193029_20200914_20200914_01_RT_p00396.tif,LC08_L1TP_193029_20200914_20200914_01_RT_v1_p00396.tif,0,landsat_no-fire,test,4
20148,landsat,manual,LC08_L1TP_046021_20200908_20200908_01_RT_p00598.tif,LC08_L1TP_046021_20200908_20200908_01_RT_v1_p00598.tif,0,landsat_no-fire,test,4
20149,landsat,manual,LC08_L1TP_134039_20200901_20200901_01_RT_p00223.tif,LC08_L1TP_134039_20200901_20200901_01_RT_v1_p00223.tif,0,landsat_no-fire,test,4
20150,landsat,manual,LC08_L1TP_177044_20200914_20200914_01_RT_p00678.tif,LC08_L1TP_177044_20200914_20200914_01_RT_v1_p00678.tif,0,landsat_no-fire,test,4
20151,landsat,manual,LC08_L1TP_046031_20200908_20200908_01_RT_p00503.tif,LC08_L1TP_046031_20200908_20200908_01_RT_v1_p00503.tif,0,landsat_no-fire,test,4
20152,landsat,manual,LC08_L1GT_226074_20200921_20200921_01_RT_p00419.tif,LC08_L1GT_226074_20200921_20200921_01_RT_v1_p00419.tif,0,landsat_no-fire,test,4
20153,landsat,manual,LC08_L1TP_175074_20200916_20200916_01_RT_p00880.tif,LC08_L1TP_175074_20200916_20200916_01_RT_v1_p00880.tif,0,landsat_no-fire,test,4
20154,landsat,manual,LC08_L1TP_189046_20200918_20200918_01_RT_p00191.tif,LC08_L1TP_189046_20200918_20200918_01_RT_v1_p00191.tif,0,landsat_no-fire,test,4
20155,landsat,manual,LC08_L1TP_025033_20200921_20200921_01_RT_p00625.tif,LC08_L1TP_025033_20200921_20200921_01_RT_v1_p00625.tif,0,landsat_no-fire,test,4
20156,landsat,manual,LC08_L1TP_177044_20200914_20200914_01_RT_p00818.tif,LC08_L1TP_177044_20200914_20200914_01_RT_v1_p00818.tif,0,landsat_no-fire,test,4
20157,landsat,manual,LC08_L1TP_193029_20200914_20200914_01_RT_p00274.tif,LC08_L1TP_193029_20200914_20200914_01_RT_v1_p00274.tif,0,landsat_no-fire,test,4
20158,landsat,manual,LC08_L1TP_046021_20200908_20200908_01_RT_p00767.tif,LC08_L1TP_046021_20200908_20200908_01_RT_v1_p00767.tif,0,landsat_no-fire,test,4
20159,landsat,manual,LC08_L1TP_157012_20200918_20200918_01_RT_p00333.tif,LC08_L1TP_157012_20200918_20200918_01_RT_v1_p00333.tif,0,landsat_no-fire,test,4
20160,landsat,manual,LC08_L1TP_157012_20200918_20200918_01_RT_p00225.tif,LC08_L1TP_157012_20200918_20200918_01_RT_v1_p00225.tif,0,landsat_no-fire,test,4
20161,landsat,manual,LC08_L1TP_025033_20200921_20200921_01_RT_p00113.tif,LC08_L1TP_025033_20200921_20200921_01_RT_v1_p00113.tif,4,landsat_fire,test,4
20162,landsat,manual,LC08_L1TP_003006_20200911_20200911_01_RT_p00673.tif,LC08_L1TP_003006_20200911_20200911_01_RT_v1_p00673.tif,0,landsat_no-fire,test,4
20163,landsat,manual,LC08_L1TP_046031_20200908_20200908_01_RT_p00182.tif,LC08_L1TP_046031_20200908_20200908_01_RT_v1_p00182.tif,0,landsat_no-fire,test,4
20164,landsat,manual,LC08_L1GT_226074_20200921_20200921_01_RT_p00443.tif,LC08_L1GT_226074_20200921_20200921_01_RT_v1_p00443.tif,0,landsat_no-fire,test,4
20165,landsat,manual,LC08_L1TP_003006_20200911_20200911_01_RT_p00702.tif,LC08_L1TP_003006_20200911_20200911_01_RT_v1_p00702.tif,0,landsat_no-fire,test,4
20166,landsat,manual,LC08_L1TP_175074_20200916_20200916_01_RT_p00213.tif,LC08_L1TP_175074_20200916_20200916_01_RT_v1_p00213.tif,0,landsat_no-fire,test,4
20167,landsat,manual,LC08_L1TP_157012_20200918_20200918_01_RT_p01101.tif,LC08_L1TP_157012_20200918_20200918_01_RT_v1_p01101.tif,0,landsat_no-fire,test,4
20168,landsat,manual,LC08_L1TP_117016_20200926_20200926_01_RT_p00352.tif,LC08_L1TP_117016_20200926_20200926_01_RT_v1_p00352.tif,0,landsat_no-fire,test,4
20169,landsat,manual,LC08_L1TP_157012_20200918_20200918_01_RT_p00297.tif,LC08_L1TP_157012_20200918_20200918_01_RT_v1_p00297.tif,0,landsat_no-fire,test,4
20170,landsat,manual,LC08_L1TP_175074_20200916_20200916_01_RT_p00754.tif,LC08_L1TP_175074_20200916_20200916_01_RT_v1_p00754.tif,0,landsat_no-fire,test,4
20171,landsat,manual,LC08_L1TP_117016_20200926_20200926_01_RT_p00612.tif,LC08_L1TP_117016_20200926_20200926_01_RT_v1_p00612.tif,0,landsat_no-fire,test,4
20172,landsat,manual,LC08_L1TP_105069_20200922_20200922_01_RT_p00166.tif,LC08_L1TP_105069_20200922_20200922_01_RT_v1_p00166.tif,0,landsat_no-fire,test,4
20173,landsat,manual,LC08_L1TP_193029_20200914_20200914_01_RT_p00663.tif,LC08_L1TP_193029_20200914_20200914_01_RT_v1_p00663.tif,0,landsat_no-fire,test,4
20174,landsat,manual,LC08_L1TP_177044_20200914_20200914_01_RT_p00312.tif,LC08_L1TP_177044_20200914_20200914_01_RT_v1_p00312.tif,0,landsat_no-fire,test,4
20175,landsat,manual,LC08_L1TP_105069_20200922_20200922_01_RT_p00432.tif,LC08_L1TP_105069_20200922_20200922_01_RT_v1_p00432.tif,0,landsat_no-fire,test,4
20176,landsat,manual,LC08_L1TP_175074_20200916_20200916_01_RT_p00624.tif,LC08_L1TP_175074_20200916_20200916_01_RT_v1_p00624.tif,0,landsat_no-fire,test,4
20177,landsat,manual,LC08_L1TP_025033_20200921_20200921_01_RT_p00765.tif,LC08_L1TP_025033_20200921_20200921_01_RT_v1_p00765.tif,0,landsat_no-fire,test,4
20178,landsat,manual,LC08_L1GT_226074_20200921_20200921_01_RT_p00085.tif,LC08_L1GT_226074_20200921_20200921_01_RT_v1_p00085.tif,0,landsat_no-fire,test,4
20179,landsat,manual,LC08_L1GT_226074_20200921_20200921_01_RT_p00642.tif,LC08_L1GT_226074_20200921_20200921_01_RT_v1_p00642.tif,0,landsat_no-fire,test,4
20180,landsat,manual,LC08_L1TP_134039_20200901_20200901_01_RT_p00906.tif,LC08_L1TP_134039_20200901_20200901_01_RT_v1_p00906.tif,0,landsat_no-fire,test,4
20181,landsat,manual,LC08_L1TP_189046_20200918_20200918_01_RT_p00672.tif,LC08_L1TP_189046_20200918_20200918_01_RT_v1_p00672.tif,0,landsat_no-fire,test,4
20182,landsat,manual,LC08_L1TP_105069_20200922_20200922_01_RT_p00447.tif,LC08_L1TP_105069_20200922_20200922_01_RT_v1_p00447.tif,55,landsat_fire,test,4
20183,landsat,manual,LC08_L1TP_193029_20200914_20200914_01_RT_p00700.tif,LC08_L1TP_193029_20200914_20200914_01_RT_v1_p00700.tif,0,landsat_no-fire,test,4
20184,landsat,manual,LC08_L1TP_175074_20200916_20200916_01_RT_p00791.tif,LC08_L1TP_175074_20200916_20200916_01_RT_v1_p00791.tif,0,landsat_no-fire,test,4
20185,landsat,manual,LC08_L1TP_105069_20200922_20200922_01_RT_p00660.tif,LC08_L1TP_105069_20200922_20200922_01_RT_v1_p00660.tif,0,landsat_no-fire,test,4
20186,landsat,manual,LC08_L1TP_003006_20200911_20200911_01_RT_p00348.tif,LC08_L1TP_003006_20200911_20200911_01_RT_v1_p00348.tif,0,landsat_no-fire,test,4
20187,landsat,manual,LC08_L1TP_046031_20200908_20200908_01_RT_p00661.tif,LC08_L1TP_046031_20200908_20200908_01_RT_v1_p00661.tif,0,landsat_no-fire,test,4
20188,landsat,manual,LC08_L1TP_193029_20200914_20200914_01_RT_p00696.tif,LC08_L1TP_193029_20200914_20200914_01_RT_v1_p00696.tif,0,landsat_no-fire,test,4
20189,landsat,manual,LC08_L1TP_117016_20200926_20200926_01_RT_p00689.tif,LC08_L1TP_117016_20200926_20200926_01_RT_v1_p00689.tif,0,landsat_no-fire,test,4
20190,landsat,manual,LC08_L1TP_003006_20200911_20200911_01_RT_p00628.tif,LC08_L1TP_003006_20200911_20200911_01_RT_v1_p00628.tif,0,landsat_no-fire,test,4
20191,landsat,manual,LC08_L1TP_046031_20200908_20200908_01_RT_p00304.tif,LC08_L1TP_046031_20200908_20200908_01_RT_v1_p00304.tif,0,landsat_no-fire,test,4
20192,landsat,manual,LC08_L1TP_193029_20200914_20200914_01_RT_p00258.tif,LC08_L1TP_193029_20200914_20200914_01_RT_v1_p00258.tif,0,landsat_no-fire,test,4
20193,landsat,manual,LC08_L1TP_117016_20200926_20200926_01_RT_p00215.tif,LC08_L1TP_117016_20200926_20200926_01_RT_v1_p00215.tif,0,landsat_no-fire,test,4
20194,landsat,manual,LC08_L1TP_003006_20200911_20200911_01_RT_p00876.tif,LC08_L1TP_003006_20200911_20200911_01_RT_v1_p00876.tif,0,landsat_no-fire,test,4
20195,landsat,manual,LC08_L1TP_105069_20200922_20200922_01_RT_p00307.tif,LC08_L1TP_105069_20200922_20200922_01_RT_v1_p00307.tif,0,landsat_no-fire,test,4
20196,landsat,manual,LC08_L1TP_134039_20200901_20200901_01_RT_p00307.tif,LC08_L1TP_134039_20200901_20200901_01_RT_v1_p00307.tif,0,landsat_no-fire,test,4
20197,landsat,manual,LC08_L1TP_003006_20200911_20200911_01_RT_p01067.tif,LC08_L1TP_003006_20200911_20200911_01_RT_v1_p01067.tif,0,landsat_no-fire,test,4
20198,landsat,manual,LC08_L1TP_189046_20200918_20200918_01_RT_p00463.tif,LC08_L1TP_189046_20200918_20200918_01_RT_v1_p00463.tif,0,landsat_no-fire,test,4
20199,landsat,manual,LC08_L1TP_193029_20200914_20200914_01_RT_p00329.tif,LC08_L1TP_193029_20200914_20200914_01_RT_v1_p00329.tif,0,landsat_no-fire,test,4
20200,landsat,manual,LC08_L1GT_226074_20200921_20200921_01_RT_p00354.tif,LC08_L1GT_226074_20200921_20200921_01_RT_v1_p00354.tif,0,landsat_no-fire,test,4
20201,landsat,manual,LC08_L1TP_003006_20200911_20200911_01_RT_p00910.tif,LC08_L1TP_003006_20200911_20200911_01_RT_v1_p00910.tif,0,landsat_no-fire,test,4
20202,landsat,manual,LC08_L1GT_226074_20200921_20200921_01_RT_p00519.tif,LC08_L1GT_226074_20200921_20200921_01_RT_v1_p00519.tif,0,landsat_no-fire,test,4
20203,landsat,manual,LC08_L1TP_193029_20200914_20200914_01_RT_p00579.tif,LC08_L1TP_193029_20200914_20200914_01_RT_v1_p00579.tif,0,landsat_no-fire,test,4
20204,landsat,manual,LC08_L1TP_157012_20200918_20200918_01_RT_p01102.tif,LC08_L1TP_157012_20200918_20200918_01_RT_v1_p01102.tif,0,landsat_no-fire,test,4
20205,landsat,manual,LC08_L1TP_117016_20200926_20200926_01_RT_p00442.tif,LC08_L1TP_117016_20200926_20200926_01_RT_v1_p00442.tif,0,landsat_no-fire,test,4
20206,landsat,manual,LC08_L1TP_105069_20200922_20200922_01_RT_p00055.tif,LC08_L1TP_105069_20200922_20200922_01_RT_v1_p00055.tif,0,landsat_no-fire,test,4
20207,landsat,manual,LC08_L1TP_177044_20200914_20200914_01_RT_p00381.tif,LC08_L1TP_177044_20200914_20200914_01_RT_v1_p00381.tif,0,landsat_no-fire,test,4
20208,landsat,manual,LC08_L1TP_157012_20200918_20200918_01_RT_p00678.tif,LC08_L1TP_157012_20200918_20200918_01_RT_v1_p00678.tif,0,landsat_no-fire,test,4
20209,landsat,manual,LC08_L1TP_046021_20200908_20200908_01_RT_p00457.tif,LC08_L1TP_046021_20200908_20200908_01_RT_v1_p00457.tif,0,landsat_no-fire,test,4
20210,landsat,manual,LC08_L1TP_025033_20200921_20200921_01_RT_p00112.tif,LC08_L1TP_025033_20200921_20200921_01_RT_v1_p00112.tif,0,landsat_no-fire,test,4
20211,landsat,manual,LC08_L1TP_025033_20200921_20200921_01_RT_p00313.tif,LC08_L1TP_025033_20200921_20200921_01_RT_v1_p00313.tif,0,landsat_no-fire,test,4
20212,landsat,manual,LC08_L1TP_177044_20200914_20200914_01_RT_p00487.tif,LC08_L1TP_177044_20200914_20200914_01_RT_v1_p00487.tif,0,landsat_no-fire,test,4
20213,landsat,manual,LC08_L1TP_025033_20200921_20200921_01_RT_p00409.tif,LC08_L1TP_025033_20200921_20200921_01_RT_v1_p00409.tif,0,landsat_no-fire,test,4
20214,landsat,manual,LC08_L1TP_177044_20200914_20200914_01_RT_p00513.tif,LC08_L1TP_177044_20200914_20200914_01_RT_v1_p00513.tif,0,landsat_no-fire,test,4
20215,landsat,manual,LC08_L1GT_226074_20200921_20200921_01_RT_p00422.tif,LC08_L1GT_226074_20200921_20200921_01_RT_v1_p00422.tif,0,landsat_no-fire,test,4
20216,landsat,manual,LC08_L1TP_177044_20200914_20200914_01_RT_p00325.tif,LC08_L1TP_177044_20200914_20200914_01_RT_v1_p00325.tif,0,landsat_no-fire,test,4
20217,landsat,manual,LC08_L1TP_046031_20200908_20200908_01_RT_p00357.tif,LC08_L1TP_046031_20200908_20200908_01_RT_v1_p00357.tif,0,landsat_no-fire,test,4
20218,landsat,manual,LC08_L1TP_046031_20200908_20200908_01_RT_p00207.tif,LC08_L1TP_046031_20200908_20200908_01_RT_v1_p00207.tif,0,landsat_no-fire,test,4
20219,landsat,manual,LC08_L1TP_105069_20200922_20200922_01_RT_p00470.tif,LC08_L1TP_105069_20200922_20200922_01_RT_v1_p00470.tif,0,landsat_no-fire,test,4
20220,landsat,manual,LC08_L1TP_157012_20200918_20200918_01_RT_p00161.tif,LC08_L1TP_157012_20200918_20200918_01_RT_v1_p00161.tif,0,landsat_no-fire,test,4
20221,landsat,manual,LC08_L1TP_177044_20200914_20200914_01_RT_p00407.tif,LC08_L1TP_177044_20200914_20200914_01_RT_v1_p00407.tif,0,landsat_no-fire,test,4
20222,landsat,manual,LC08_L1TP_189046_20200918_20200918_01_RT_p00228.tif,LC08_L1TP_189046_20200918_20200918_01_RT_v1_p00228.tif,0,landsat_no-fire,test,4
20223,landsat,manual,LC08_L1TP_177044_20200914_20200914_01_RT_p00294.tif,LC08_L1TP_177044_20200914_20200914_01_RT_v1_p00294.tif,0,landsat_no-fire,test,4
20224,landsat,manual,LC08_L1TP_177044_20200914_20200914_01_RT_p00636.tif,LC08_L1TP_177044_20200914_20200914_01_RT_v1_p00636.tif,0,landsat_no-fire,test,4
20225,landsat,manual,LC08_L1TP_177044_20200914_20200914_01_RT_p00562.tif,LC08_L1TP_177044_20200914_20200914_01_RT_v1_p00562.tif,0,landsat_no-fire,test,4
20226,landsat,manual,LC08_L1TP_117016_20200926_20200926_01_RT_p00055.tif,LC08_L1TP_117016_20200926_20200926_01_RT_v1_p00055.tif,0,landsat_no-fire,test,4
20227,landsat,manual,LC08_L1TP_134039_20200901_20200901_01_RT_p00375.tif,LC08_L1TP_134039_20200901_20200901_01_RT_v1_p00375.tif,0,landsat_no-fire,test,4
20228,landsat,manual,LC08_L1TP_193029_20200914_20200914_01_RT_p00814.tif,LC08_L1TP_193029_20200914_20200914_01_RT_v1_p00814.tif,0,landsat_no-fire,test,4
20229,landsat,manual,LC08_L1TP_189046_20200918_20200918_01_RT_p00382.tif,LC08_L1TP_189046_20200918_20200918_01_RT_v1_p00382.tif,0,landsat_no-fire,test,4
20230,landsat,manual,LC08_L1TP_175074_20200916_20200916_01_RT_p00874.tif,LC08_L1TP_175074_20200916_20200916_01_RT_v1_p00874.tif,0,landsat_no-fire,test,4
20231,landsat,manual,LC08_L1TP_046031_20200908_20200908_01_RT_p00139.tif,LC08_L1TP_046031_20200908_20200908_01_RT_v1_p00139.tif,0,landsat_no-fire,test,4
20232,landsat,manual,LC08_L1TP_189046_20200918_20200918_01_RT_p00141.tif,LC08_L1TP_189046_20200918_20200918_01_RT_v1_p00141.tif,0,landsat_no-fire,test,4
20233,landsat,manual,LC08_L1TP_177044_20200914_20200914_01_RT_p00550.tif,LC08_L1TP_177044_20200914_20200914_01_RT_v1_p00550.tif,0,landsat_no-fire,test,4
20234,landsat,manual,LC08_L1TP_177044_20200914_20200914_01_RT_p00344.tif,LC08_L1TP_177044_20200914_20200914_01_RT_v1_p00344.tif,0,landsat_no-fire,test,4
20235,landsat,manual,LC08_L1TP_025033_20200921_20200921_01_RT_p00397.tif,LC08_L1TP_025033_20200921_20200921_01_RT_v1_p00397.tif,4,landsat_fire,test,4
20236,landsat,manual,LC08_L1TP_193029_20200914_20200914_01_RT_p00628.tif,LC08_L1TP_193029_20200914_20200914_01_RT_v1_p00628.tif,0,landsat_no-fire,test,4
20237,landsat,manual,LC08_L1TP_177044_20200914_20200914_01_RT_p00444.tif,LC08_L1TP_177044_20200914_20200914_01_RT_v1_p00444.tif,0,landsat_no-fire,test,4
20238,landsat,manual,LC08_L1TP_189046_20200918_20200918_01_RT_p00140.tif,LC08_L1TP_189046_20200918_20200918_01_RT_v1_p00140.tif,0,landsat_no-fire,test,4
20239,landsat,manual,LC08_L1TP_117016_20200926_20200926_01_RT_p00722.tif,LC08_L1TP_117016_20200926_20200926_01_RT_v1_p00722.tif,0,landsat_no-fire,test,4
20240,landsat,manual,LC08_L1TP_157012_20200918_20200918_01_RT_p00256.tif,LC08_L1TP_157012_20200918_20200918_01_RT_v1_p00256.tif,0,landsat_no-fire,test,4
20241,landsat,manual,LC08_L1TP_025033_20200921_20200921_01_RT_p00628.tif,LC08_L1TP_025033_20200921_20200921_01_RT_v1_p00628.tif,0,landsat_no-fire,test,4
20242,landsat,manual,LC08_L1TP_046021_20200908_20200908_01_RT_p00778.tif,LC08_L1TP_046021_20200908_20200908_01_RT_v1_p00778.tif,0,landsat_no-fire,test,4
20243,landsat,manual,LC08_L1TP_117016_20200926_20200926_01_RT_p00232.tif,LC08_L1TP_117016_20200926_20200926_01_RT_v1_p00232.tif,0,landsat_no-fire,test,4
20244,landsat,manual,LC08_L1TP_157012_20200918_20200918_01_RT_p00825.tif,LC08_L1TP_157012_20200918_20200918_01_RT_v1_p00825.tif,0,landsat_no-fire,test,4
20245,landsat,manual,LC08_L1TP_003006_20200911_20200911_01_RT_p01128.tif,LC08_L1TP_003006_20200911_20200911_01_RT_v1_p01128.tif,0,landsat_no-fire,test,4
20246,landsat,manual,LC08_L1TP_046021_20200908_20200908_01_RT_p00746.tif,LC08_L1TP_046021_20200908_20200908_01_RT_v1_p00746.tif,0,landsat_no-fire,test,4
20247,landsat,manual,LC08_L1TP_177044_20200914_20200914_01_RT_p00492.tif,LC08_L1TP_177044_20200914_20200914_01_RT_v1_p00492.tif,0,landsat_no-fire,test,4
20248,landsat,manual,LC08_L1TP_175074_20200916_20200916_01_RT_p00489.tif,LC08_L1TP_175074_20200916_20200916_01_RT_v1_p00489.tif,0,landsat_no-fire,test,4
20249,landsat,manual,LC08_L1TP_046031_20200908_20200908_01_RT_p00421.tif,LC08_L1TP_046031_20200908_20200908_01_RT_v1_p00421.tif,0,landsat_no-fire,test,4
20250,landsat,manual,LC08_L1TP_105069_20200922_20200922_01_RT_p00588.tif,LC08_L1TP_105069_20200922_20200922_01_RT_v1_p00588.tif,0,landsat_no-fire,test,4
20251,landsat,manual,LC08_L1TP_175074_20200916_20200916_01_RT_p00436.tif,LC08_L1TP_175074_20200916_20200916_01_RT_v1_p00436.tif,0,landsat_no-fire,test,4
20252,landsat,manual,LC08_L1TP_134039_20200901_20200901_01_RT_p00366.tif,LC08_L1TP_134039_20200901_20200901_01_RT_v1_p00366.tif,0,landsat_no-fire,test,4
20253,landsat,manual,LC08_L1TP_046031_20200908_20200908_01_RT_p00577.tif,LC08_L1TP_046031_20200908_20200908_01_RT_v1_p00577.tif,0,landsat_no-fire,test,4
20254,landsat,manual,LC08_L1TP_046031_20200908_20200908_01_RT_p00286.tif,LC08_L1TP_046031_20200908_20200908_01_RT_v1_p00286.tif,0,landsat_no-fire,test,4
20255,landsat,manual,LC08_L1TP_003006_20200911_20200911_01_RT_p01100.tif,LC08_L1TP_003006_20200911_20200911_01_RT_v1_p01100.tif,0,landsat_no-fire,test,4
20256,landsat,manual,LC08_L1TP_025033_20200921_20200921_01_RT_p00566.tif,LC08_L1TP_025033_20200921_20200921_01_RT_v1_p00566.tif,0,landsat_no-fire,test,4
20257,landsat,manual,LC08_L1TP_046021_20200908_20200908_01_RT_p00720.tif,LC08_L1TP_046021_20200908_20200908_01_RT_v1_p00720.tif,0,landsat_no-fire,test,4
20258,landsat,manual,LC08_L1TP_189046_20200918_20200918_01_RT_p00658.tif,LC08_L1TP_189046_20200918_20200918_01_RT_v1_p00658.tif,0,landsat_no-fire,test,4
20259,landsat,manual,LC08_L1TP_025033_20200921_20200921_01_RT_p00533.tif,LC08_L1TP_025033_20200921_20200921_01_RT_v1_p00533.tif,0,landsat_no-fire,test,4
20260,landsat,manual,LC08_L1TP_046021_20200908_20200908_01_RT_p00146.tif,LC08_L1TP_046021_20200908_20200908_01_RT_v1_p00146.tif,0,landsat_no-fire,test,4
20261,landsat,manual,LC08_L1GT_226074_20200921_20200921_01_RT_p00797.tif,LC08_L1GT_226074_20200921_20200921_01_RT_v1_p00797.tif,0,landsat_no-fire,test,4
20262,landsat,manual,LC08_L1TP_177044_20200914_20200914_01_RT_p00722.tif,LC08_L1TP_177044_20200914_20200914_01_RT_v1_p00722.tif,0,landsat_no-fire,test,4
20263,landsat,manual,LC08_L1TP_189046_20200918_20200918_01_RT_p00505.tif,LC08_L1TP_189046_20200918_20200918_01_RT_v1_p00505.tif,0,landsat_no-fire,test,4
20264,landsat,manual,LC08_L1TP_134039_20200901_20200901_01_RT_p00220.tif,LC08_L1TP_134039_20200901_20200901_01_RT_v1_p00220.tif,0,landsat_no-fire,test,4
20265,landsat,manual,LC08_L1TP_175074_20200916_20200916_01_RT_p00843.tif,LC08_L1TP_175074_20200916_20200916_01_RT_v1_p00843.tif,0,landsat_no-fire,test,4
20266,landsat,manual,LC08_L1TP_025033_20200921_20200921_01_RT_p00134.tif,LC08_L1TP_025033_20200921_20200921_01_RT_v1_p00134.tif,0,landsat_no-fire,test,4
20267,landsat,manual,LC08_L1TP_117016_20200926_20200926_01_RT_p00733.tif,LC08_L1TP_117016_20200926_20200926_01_RT_v1_p00733.tif,0,landsat_no-fire,test,4
20268,landsat,manual,LC08_L1TP_003006_20200911_20200911_01_RT_p00817.tif,LC08_L1TP_003006_20200911_20200911_01_RT_v1_p00817.tif,0,landsat_no-fire,test,4
20269,landsat,manual,LC08_L1TP_117016_20200926_20200926_01_RT_p00277.tif,LC08_L1TP_117016_20200926_20200926_01_RT_v1_p00277.tif,0,landsat_no-fire,test,4
20270,landsat,manual,LC08_L1TP_177044_20200914_20200914_01_RT_p00781.tif,LC08_L1TP_177044_20200914_20200914_01_RT_v1_p00781.tif,0,landsat_no-fire,test,4
20271,landsat,manual,LC08_L1GT_226074_20200921_20200921_01_RT_p00275.tif,LC08_L1GT_226074_20200921_20200921_01_RT_v1_p00275.tif,0,landsat_no-fire,test,4
20272,landsat,manual,LC08_L1TP_046031_20200908_20200908_01_RT_p00502.tif,LC08_L1TP_046031_20200908_20200908_01_RT_v1_p00502.tif,0,landsat_no-fire,test,4
20273,landsat,manual,LC08_L1TP_175074_20200916_20200916_01_RT_p00632.tif,LC08_L1TP_175074_20200916_20200916_01_RT_v1_p00632.tif,0,landsat_no-fire,test,4
20274,landsat,manual,LC08_L1TP_175074_20200916_20200916_01_RT_p00169.tif,LC08_L1TP_175074_20200916_20200916_01_RT_v1_p00169.tif,0,landsat_no-fire,test,4
20275,landsat,manual,LC08_L1TP_175074_20200916_20200916_01_RT_p00321.tif,LC08_L1TP_175074_20200916_20200916_01_RT_v1_p00321.tif,0,landsat_no-fire,test,4
20276,landsat,manual,LC08_L1TP_157012_20200918_20200918_01_RT_p00857.tif,LC08_L1TP_157012_20200918_20200918_01_RT_v1_p00857.tif,0,landsat_no-fire,test,4
20277,landsat,manual,LC08_L1TP_189046_20200918_20200918_01_RT_p00534.tif,LC08_L1TP_189046_20200918_20200918_01_RT_v1_p00534.tif,0,landsat_no-fire,test,4
20278,landsat,manual,LC08_L1TP_189046_20200918_20200918_01_RT_p00596.tif,LC08_L1TP_189046_20200918_20200918_01_RT_v1_p00596.tif,0,landsat_no-fire,test,4
20279,landsat,manual,LC08_L1TP_046031_20200908_20200908_01_RT_p00852.tif,LC08_L1TP_046031_20200908_20200908_01_RT_v1_p00852.tif,0,landsat_no-fire,test,4
20280,landsat,manual,LC08_L1TP_117016_20200926_20200926_01_RT_p00311.tif,LC08_L1TP_117016_20200926_20200926_01_RT_v1_p00311.tif,0,landsat_no-fire,test,4
20281,landsat,manual,LC08_L1GT_226074_20200921_20200921_01_RT_p00846.tif,LC08_L1GT_226074_20200921_20200921_01_RT_v1_p00846.tif,0,landsat_no-fire,test,4
20282,landsat,manual,LC08_L1TP_177044_20200914_20200914_01_RT_p00024.tif,LC08_L1TP_177044_20200914_20200914_01_RT_v1_p00024.tif,0,landsat_no-fire,test,4
20283,landsat,manual,LC08_L1TP_157012_20200918_20200918_01_RT_p00480.tif,LC08_L1TP_157012_20200918_20200918_01_RT_v1_p00480.tif,0,landsat_no-fire,test,4
20284,landsat,manual,LC08_L1TP_003006_20200911_20200911_01_RT_p00094.tif,LC08_L1TP_003006_20200911_20200911_01_RT_v1_p00094.tif,0,landsat_no-fire,test,4
20285,landsat,manual,LC08_L1TP_134039_20200901_20200901_01_RT_p00703.tif,LC08_L1TP_134039_20200901_20200901_01_RT_v1_p00703.tif,0,landsat_no-fire,test,4
20286,landsat,manual,LC08_L1GT_226074_20200921_20200921_01_RT_p00144.tif,LC08_L1GT_226074_20200921_20200921_01_RT_v1_p00144.tif,0,landsat_no-fire,test,4
20287,landsat,manual,LC08_L1GT_226074_20200921_20200921_01_RT_p00315.tif,LC08_L1GT_226074_20200921_20200921_01_RT_v1_p00315.tif,0,landsat_no-fire,test,4
20288,landsat,manual,LC08_L1TP_189046_20200918_20200918_01_RT_p00520.tif,LC08_L1TP_189046_20200918_20200918_01_RT_v1_p00520.tif,0,landsat_no-fire,test,4
20289,landsat,manual,LC08_L1TP_157012_20200918_20200918_01_RT_p00468.tif,LC08_L1TP_157012_20200918_20200918_01_RT_v1_p00468.tif,0,landsat_no-fire,test,4
20290,landsat,manual,LC08_L1TP_105069_20200922_20200922_01_RT_p00775.tif,LC08_L1TP_105069_20200922_20200922_01_RT_v1_p00775.tif,0,landsat_no-fire,test,4
20291,landsat,manual,LC08_L1TP_003006_20200911_20200911_01_RT_p00508.tif,LC08_L1TP_003006_20200911_20200911_01_RT_v1_p00508.tif,0,landsat_no-fire,test,4
20292,landsat,manual,LC08_L1TP_025033_20200921_20200921_01_RT_p00532.tif,LC08_L1TP_025033_20200921_20200921_01_RT_v1_p00532.tif,0,landsat_no-fire,test,4
20293,landsat,manual,LC08_L1TP_189046_20200918_20200918_01_RT_p00379.tif,LC08_L1TP_189046_20200918_20200918_01_RT_v1_p00379.tif,0,landsat_no-fire,test,4
